,Classifier,Actual,Pred,Type,Dataset,classAnonymousClassesQty,classAssignmentsQty,classCbo,classComparisonsQty,classLambdasQty,classLcom,classLoc,classLoopQty,classMathOperationsQty,classMaxNestedBlocks,classNosi,classNumberOfAbstractMethods,classNumberOfDefaultMethods,classNumberOfFields,classNumberOfFinalFields,classNumberOfFinalMethods,classNumberOfMethods,classNumberOfPrivateFields,classNumberOfPrivateMethods,classNumberOfProtectedFields,classNumberOfProtectedMethods,classNumberOfPublicFields,classNumberOfPublicMethods,classNumberOfStaticFields,classNumberOfStaticMethods,classNumberOfSynchronizedMethods,classNumbersQty,classParenthesizedExpsQty,classReturnQty,classRfc,classStringLiteralsQty,classSubClassesQty,classTryCatchQty,classUniqueWordsQty,classVariablesQty,classWmc,authorOwnership,bugFixCount,linesAdded,linesDeleted,qtyMajorAuthors,qtyMinorAuthors,qtyOfAuthors,qtyOfCommits,refactoringsInvolved
10,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0016605676681324,0.1533923303834808,0.0025862068965517,0.0,2.835422861171566e-05,0.0085515224147386,0.0098280098280098,0.0002510040160642,0.3333333333333333,0.0440917107583774,0.0,0.0,0.0003997662904763,0.0003075125311356,0.0,0.0061881188118811,0.0095846645367412,0.0101351351351351,0.0,0.0,0.0003075125311356,0.0065543071161048,0.0003997662904763,0.009090909090909,0.0,0.0048586979919431,0.0002141786249732,0.0121002592912705,0.029886914378029,0.0967993754879,0.0028462998102466,0.0041493775933609,0.0036856294577347,0.0010762938589747,0.0151838039424613,0.4736842105263157,0.0734394124847001,0.0038619700529246,0.0020355594647232,0.2142857142857142,0.0095238095238095,0.0377358490566037,0.048169014084507,0.0034632034632034
11,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,6.150250622712876e-05,0.0049164208456243,0.0008620689655172,0.0,2.2989915090580268e-06,0.0004468729052832,0.0,0.0,0.0952380952380952,0.0004409171075837,0.0,0.0,0.0,0.0,0.0,0.0018564356435643,0.0,0.0033783783783783,0.0,0.0,0.0,0.0018726591760299,0.0,0.0018181818181818,0.0,0.0,0.0,0.0017286084701815,0.0072697899838449,0.0,0.0009487666034155,0.0,0.0007166501723373,3.075125311356438e-05,0.0010655301012253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0004305175435899,0.0,0.0,0.0,0.0,0.000710934167496,0.0024570024570024,0.0005020080321285,0.1428571428571428,0.0008818342151675,0.0,0.0,3.075125311356438e-05,3.075125311356438e-05,0.0,0.0006188118811881,0.0,0.0,0.0,0.0,3.075125311356438e-05,0.0009363295880149,3.075125311356438e-05,0.0009090909090909,0.0,0.0002152587717949,0.0,0.0043215211754537,0.0024232633279483,0.0004683840749414,0.0009487666034155,0.0082987551867219,0.0007849025697027,0.0003075125311356,0.0021310602024507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0015683139087917,0.0009832841691248,0.0,0.0,0.0,0.0010765574536369,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0015683139087917,0.0015683139087917,0.0,0.0006188118811881,0.0,0.0033783783783783,0.0,0.0,0.0015683139087917,0.0,0.0015683139087917,0.0,0.0,0.0005842738091577,0.0,0.0,0.0,0.004527712724434,0.0009487666034155,0.0,0.0013650479473091,0.0015683139087917,0.0002663825253063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,TBStack-LR,0,1,TreeStacking,Extract Class,0.0,0.0004305175435899,0.0,0.0,0.0,0.0,0.000710934167496,0.0024570024570024,0.0005020080321285,0.1428571428571428,0.0008818342151675,0.0,0.0,3.075125311356438e-05,3.075125311356438e-05,0.0,0.0006188118811881,0.0,0.0,0.0,0.0,3.075125311356438e-05,0.0009363295880149,3.075125311356438e-05,0.0009090909090909,0.0,0.0002152587717949,0.0,0.0043215211754537,0.0024232633279483,0.0004683840749414,0.0009487666034155,0.0082987551867219,0.0007849025697027,0.0003075125311356,0.0021310602024507,0.9,0.0122399020807833,0.0003436182252118,0.0006156939121693,0.1428571428571428,0.0,0.0188679245283018,0.0140845070422535,0.0
15,TBStack-LR,0,0,TreeStacking,Extract Class,0.1649484536082474,0.0044896829545803,0.0816125860373648,0.0189655172413793,0.0,0.0002344971339239,0.0400966870467794,0.0245700245700245,0.0052710843373493,0.238095238095238,0.0026455026455026,0.0,0.0,0.0015683139087917,6.150250622712876e-05,0.002710027100271,0.0247524752475247,0.0638977635782747,0.0844594594594594,0.0,0.0,0.0001537562655678,0.0140449438202247,9.225375934069316e-05,0.0,0.0,0.0019373289461545,0.0062111801242236,0.0293863439930855,0.2148626817447496,0.0035909445745511,0.0113851992409867,0.0041493775933609,0.0136846056717742,0.0039976629047633,0.0484816196057538,0.3061224489795918,0.0501835985312117,0.0011877238654062,0.0004146510020732,0.3571428571428571,0.0571428571428571,0.1037735849056603,0.0138028169014084,0.0025974025974025
16,TBStack-LR,0,0,TreeStacking,Extract Class,0.0618556701030927,0.0032903840831513,0.0737463126843657,0.0051724137931034,0.0,0.0002337308034208,0.0152139911844163,0.0024570024570024,0.002008032128514,0.238095238095238,0.0004409171075837,0.0,0.0,0.0010762938589747,0.0002460100249085,0.0,0.0167079207920792,0.0543130990415335,0.0405405405405405,0.0,0.0175438596491228,0.000276761278022,0.0112359550561797,0.0002460100249085,0.0,0.0,0.000984040099634,0.0014992503748125,0.0095073465859982,0.1672051696284329,0.0051522248243559,0.0018975332068311,0.0165975103734439,0.0101354810087704,0.0030751253113564,0.0237080447522642,0.2307692307692307,0.01468788249694,0.0001792790740235,0.0002764340013821,0.5,0.0,0.0660377358490566,0.0036619718309859,0.0017316017316017
17,TBStack-LR,0,0,TreeStacking,Extract Class,0.2508591065292096,0.0065807681663027,0.1022615535889872,0.0310344827586206,0.0,0.0006843331391962,0.0592715971643882,0.0614250614250614,0.0080321285140562,0.238095238095238,0.0048500881834215,0.0,0.0,0.0018758264399274,6.150250622712876e-05,0.002710027100271,0.0358910891089108,0.0926517571884984,0.1351351351351351,0.1885245901639344,0.0,0.0001845075186813,0.0168539325842696,9.225375934069316e-05,0.0,0.0,0.0027983640333343,0.0117798243735275,0.0337078651685393,0.2544426494345719,0.0054644808743169,0.0151802656546489,0.0082987551867219,0.0166194587584888,0.0056889818260094,0.0852424080980287,0.2897196261682243,0.1101591187270501,0.0024464123642801,0.0013696048250298,0.4285714285714285,0.1142857142857143,0.1698113207547169,0.0301408450704225,0.0043290043290043
18,TBStack-LR,0,1,TreeStacking,Extract Class,0.0,0.0,0.023598820058997,0.0,0.0,0.0,0.0048952895533302,0.0,0.0,0.0476190476190476,0.0030864197530864,0.0,0.0,0.0,0.0,0.0,0.0006188118811881,0.0,0.0,0.0,0.0,0.0,0.0009363295880149,0.0,0.0009090909090909,0.0,0.0001845075186813,0.0002141786249732,0.0008643042350907,0.005654281098546,0.0,0.0123339658444022,0.0,0.0017745623315018,0.0,0.0002663825253063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,TBStack-LR,0,0,TreeStacking,Extract Class,0.0034364261168384,0.0056274793197822,0.1012782694198623,0.0370689655172413,0.0,0.0124689636146277,0.0270764355792082,0.0171990171990172,0.0012550200803212,0.238095238095238,0.0022045855379188,0.0,0.0,0.0005535225560441,0.0002152587717949,0.013550135501355,0.130569306930693,0.0063897763578274,0.0067567567567567,0.1311475409836065,0.1111111111111111,0.0,0.1779026217228464,0.0001537562655678,0.0018181818181818,0.0,0.0001230050124542,0.0044977511244377,0.1737251512532411,0.1276252019386106,0.009367681498829,0.0018975332068311,0.0373443983402489,0.0113298979626659,0.0027676127802207,0.082312200319659,0.704225352112676,0.0660954712362301,0.0140211175809276,0.003342338380348,0.2857142857142857,0.0571428571428571,0.0943396226415094,0.06,0.0424242424242424
20,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0004874977148544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.001476060149451,0.0186823992133726,0.0034482758620689,0.016260162601626,0.0,0.0070280920558184,0.0073710073710073,0.0012550200803212,0.1904761904761904,0.0035273368606701,0.0,0.0,0.0007072788216119,0.0006150250622712,0.0,0.0142326732673267,0.060702875399361,0.027027027027027,0.0,0.0,0.0001230050124542,0.0140449438202247,3.075125311356438e-05,0.0,0.0,0.0005227713029305,0.0017134289997858,0.017286084701815,0.0864297253634895,0.0029664324746291,0.0018975332068311,0.0207468879668049,0.0059379585707947,0.0012915526307697,0.0167820990942994,0.6153846153846154,0.0061199510403916,0.0021774937532447,0.0002889991832631,0.3571428571428571,0.0,0.0471698113207547,0.0036619718309859,0.0034632034632034
22,TBStack-LR,0,1,TreeStacking,Extract Class,0.0,0.001476060149451,0.0206489675516224,0.0051724137931034,0.0284552845528455,0.0,0.0067640307936056,0.0049140049140049,0.0015060240963855,0.1904761904761904,0.0044091710758377,0.0,0.0,0.0007687813278391,0.0006150250622712,0.0,0.0136138613861386,0.0670926517571885,0.0202702702702702,0.0,0.0,0.0001230050124542,0.0149812734082397,6.150250622712876e-05,0.0,0.0,0.0006457763153848,0.0023559648747055,0.0146931719965427,0.0864297253634895,0.0035909445745511,0.0018975332068311,0.0165975103734439,0.0069617445312766,0.0013530551369968,0.014917421417155,0.8888888888888888,0.02203182374541,0.0025323169205831,0.0015957780988879,0.0714285714285714,0.0571428571428571,0.0660377358490566,0.0177464788732394,0.0034632034632034
23,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0022448414772901,0.0088495575221238,0.0043103448275862,0.0,0.0020246451889771,0.00960776746359,0.0049140049140049,0.0015060240963855,0.1904761904761904,0.0022045855379188,0.0,0.0,0.0011685476183154,0.0001845075186813,0.0,0.047029702970297,0.121405750798722,0.0067567567567567,0.0,0.0058479532163742,0.0,0.0683520599250936,0.0002152587717949,0.0,0.0,0.0007687813278391,0.0012850717498393,0.0293863439930855,0.0347334410339256,0.0059328649492583,0.0009487666034155,0.0248962655601659,0.0065522301470839,0.0015683139087917,0.0362280234416622,0.9411764705882352,0.0048959608323133,0.000276388572453,0.0006659546396934,0.1428571428571428,0.0,0.0188679245283018,0.0047887323943661,0.0017316017316017
24,TBStack-LR,0,1,TreeStacking,Extract Class,0.0,0.0,0.0,0.0,0.0,0.0,0.000101562023928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0,0.0,0.0,0.0,0.0,0.000710934167496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0049765391724726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0001537562655678,0.0275319567354965,0.0025862068965517,0.040650406504065,0.0,0.0017671792163474,0.0,0.0002510040160642,0.1428571428571428,0.001763668430335,0.0,0.0,6.150250622712876e-05,6.150250622712876e-05,0.0,0.0024752475247524,0.0063897763578274,0.0033783783783783,0.0,0.0,0.0,0.0028089887640449,0.0,0.0,0.0,0.000276761278022,0.0,0.010371650821089,0.0234248788368336,0.0006245120999219,0.0009487666034155,0.0082987551867219,0.0017404361328191,0.0001845075186813,0.003995737879595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0011070451120883,0.0117994100294985,0.0,0.032520325203252,0.0,0.0015640551684913,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0011070451120883,0.0011070451120883,0.0,0.0006188118811881,0.0,0.0,0.0,0.0,0.0011070451120883,0.0009363295880149,0.0011070451120883,0.0009090909090909,0.0,3.075125311356438e-05,0.0,0.0008643042350907,0.0048465266558966,0.0056206088992974,0.0009487666034155,0.0,0.0019793195235982,0.0011070451120883,0.0002663825253063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,TBStack-LR,0,0,TreeStacking,Extract Class,0.0034364261168384,0.0026446077677665,0.0747295968534906,0.0043103448275862,0.0609756097560975,0.0001915826257548,0.0097905791066604,0.0098280098280098,0.001004016064257,0.1904761904761904,0.0048500881834215,0.0,0.0,0.0008610350871798,0.0,0.0,0.0148514851485148,0.0894568690095846,0.0067567567567567,0.0,0.0,0.0,0.0205992509363295,0.0,0.0,0.0,0.0003075125311356,0.0,0.017286084701815,0.0945072697899838,0.0076502732240437,0.0009487666034155,0.0248962655601659,0.0066204825444493,0.0015683139087917,0.0170484816196057,1.0,0.0281517747858017,0.0009188052543708,0.001658604008293,0.0714285714285714,0.0,0.0094339622641509,0.0222535211267605,0.0121212121212121
30,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0003249984765696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,9.225375934069316e-05,0.0088495575221238,0.0025862068965517,0.0,1.1494957545290131e-05,0.0022546769312018,0.0,0.0002510040160642,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0037128712871287,0.0,0.0,0.0,0.0058479532163742,0.0,0.0046816479400749,0.0,0.0,0.0,0.0,0.0004283572499464,0.003457216940363,0.0177705977382875,0.0003122560499609,0.0018975332068311,0.0,0.0023205815104255,9.225375934069316e-05,0.002397442727757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,TBStack-LR,0,0,TreeStacking,Extract Class,0.0790378006872852,9.225375934069316e-05,0.0088495575221238,0.0025862068965517,0.0,4.5979830181160536e-06,0.0124921289431455,0.0,0.0002510040160642,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0024752475247524,0.0,0.0,0.0,0.0116959064327485,0.0,0.0018726591760299,0.0,0.0,0.0,0.0,0.0,0.0043215211754537,0.0121163166397415,0.0003122560499609,0.0018975332068311,0.0,0.0078148994983448,9.225375934069316e-05,0.0018646776771443,0.5833333333333334,0.0195838433292533,0.0020505044091447,0.0015832129170069,0.1428571428571428,0.0380952380952381,0.0566037735849056,0.0169014084507042,0.0008658008658008
33,TBStack-LR,0,0,TreeStacking,Extract Class,0.0034364261168384,0.0003382637842492,0.0186823992133726,0.0008620689655172,0.0,0.0,0.0047937275294022,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0001230050124542,0.0,0.0,0.0030940594059405,0.0063897763578274,0.0,0.0163934426229508,0.0175438596491228,0.0,0.0018726591760299,0.0,0.0,0.0,0.0,0.0,0.0,0.0177705977382875,0.0,0.0066413662239089,0.0,0.002388833907791,0.0001845075186813,0.0034629728289824,0.4166666666666667,0.0122399020807833,0.0002353037846559,0.0013696048250298,0.2142857142857142,0.0,0.0283018867924528,0.0067605633802816,0.0095238095238095
34,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0027061102739936,0.0068829891838741,0.0,0.0,0.0,0.0030062359082691,0.0,0.0005020080321285,0.0952380952380952,0.0030864197530864,0.0,0.0,0.0027061102739936,3.075125311356438e-05,0.0,0.0012376237623762,0.0,0.0,0.0,0.0,0.0027061102739936,0.0018726591760299,0.0027061102739936,0.0018181818181818,0.0,0.0004305175435899,0.0,0.0043215211754537,0.0105008077544426,0.0021857923497267,0.0009487666034155,0.0082987551867219,0.005153056001092,0.0027061102739936,0.001598295151838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0057197330791229,0.0068829891838741,0.0,0.0,0.0,0.0048343523389734,0.0,0.0007530120481927,0.0476190476190476,0.0022045855379188,0.0,0.0,0.0057197330791229,0.0,0.0,0.0012376237623762,0.0031948881789137,0.0,0.0,0.0,0.0056889818260094,0.0018726591760299,0.0057197330791229,0.0018181818181818,0.0,0.0015375626556782,0.0,0.0,0.005654281098546,0.0043715846994535,0.0009487666034155,0.0,0.0082244138825376,0.0057197330791229,0.000799147575919,0.66,0.0269277845777233,0.0005116923571089,0.0006785198215744,0.2142857142857142,0.0476190476190476,0.0754716981132075,0.0140845070422535,0.0
36,TBStack-LR,0,0,TreeStacking,Extract Class,0.0,0.0010762938589747,0.0412979351032448,0.0060344827586206,0.0,0.0001977132697789,0.0049359143629014,0.0073710073710073,0.0005020080321285,0.1428571428571428,0.0008818342151675,0.0,0.0,0.0003997662904763,0.0002152587717949,0.0,0.0148514851485148,0.0095846645367412,0.0,0.0,0.0,0.0003075125311356,0.0224719101123595,3.075125311356438e-05,0.0,0.0,0.0002460100249085,0.0006425358749196,0.0216076058772687,0.0395799676898223,0.0010928961748633,0.0009487666034155,0.0041493775933609,0.004265774835341,0.0007380300747255,0.0135855087906233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,TBStack-LR,0,0,TreeStacking,Extract Class,0.0034364261168384,0.0007380300747255,0.031465093411996,0.0,0.0,5.364313521135396e-06,0.0330685949909609,0.0,0.0002510040160642,0.0476190476190476,0.0,0.0,0.0,0.0007072788216119,0.0006150250622712,0.0,0.0043316831683168,0.0095846645367412,0.0,0.0,0.0,0.0,0.0065543071161048,0.0006150250622712,0.0,0.0,3.075125311356438e-05,0.0,0.0025929127052722,0.0088852988691437,0.0001561280249804,0.0037950664136622,0.0,0.008804559260144,0.0007380300747255,0.0018646776771443,0.8333333333333334,0.0024479804161566,0.0001456642476441,0.00012565181881,0.1428571428571428,0.0,0.0188679245283018,0.0050704225352112,0.0008658008658008
38,TBStack-LR,0,1,TreeStacking,Extract Class,0.0,0.0041821704234447,0.0599803343166175,0.0043103448275862,0.0,0.0001440701345676,0.0425138632162661,0.0466830466830466,0.0173192771084337,0.1904761904761904,0.0030864197530864,0.0,0.0,0.0026446077677665,0.0021525877179495,0.0,0.0148514851485148,0.0255591054313099,0.027027027027027,0.0,0.0,6.150250622712876e-05,0.0140449438202247,0.0021218364648359,0.0063636363636363,0.0,0.0027061102739936,0.0002141786249732,0.0086430423509075,0.0533117932148626,0.0206088992974238,0.0066413662239089,0.0,0.0117735385455414,0.0041206679172176,0.0167820990942994,0.7525773195876289,0.0379436964504283,0.0016471264925916,0.001683734372055,0.1428571428571428,0.0,0.0188679245283018,0.0273239436619718,0.0034632034632034
